"","year","mun","trat","pto","rs","value","q_minwages"
"8713",2008,"Tlazazalca",0,0,"rs_w5",41,5
"8714",2008,"Cojumatlan de Regules",0,0,"rs_w5",13,5
"8715",2008,"Chavinda",0,0,"rs_w5",99,5
"8716",2008,"Tangamandapio",1,0,"rs_w5",30,5
"8717",2008,"Yurecuaro",0,0,"rs_w5",201,5
"8718",2008,"Ecuandureo",0,0,"rs_w5",148,5
"8719",2008,"Villamar",0,0,"rs_w5",28,5
"8720",2008,"Ixtlan",0,0,"rs_w5",13,5
"8721",2008,"Marcos Castellanos",0,0,"rs_w5",87,5
"8722",2008,"Hidalgo",1,0,"rs_w5",1023,5
"8723",2008,"Jungapeo",1,0,"rs_w5",74,5
"8724",2008,"Zitacuaro",1,0,"rs_w5",1708,5
"8725",2008,"Angangueo",0,0,"rs_w5",18,5
"8726",2008,"Tlalpujahua",0,0,"rs_w5",170,5
"8727",2008,"Ocampo",1,0,"rs_w5",15,5
"8728",2008,"Maravatio",0,0,"rs_w5",554,5
"8729",2008,"Contepec",0,0,"rs_w5",64,5
"8730",2008,"Huetamo",0,0,"rs_w5",293,5
"8731",2008,"San Lucas",0,0,"rs_w5",99,5
"8732",2008,"Irimbo",0,0,"rs_w5",23,5
"8733",2008,"Aporo",0,0,"rs_w5",0,5
"8734",2008,"Tuxpan",1,0,"rs_w5",67,5
"8735",2008,"Senguio",0,0,"rs_w5",0,5
"8736",2008,"Tiquicheo",0,0,"rs_w5",4,5
"8737",2008,"Tuzantla",0,0,"rs_w5",59,5
"8738",2008,"Juarez",1,0,"rs_w5",6,5
"8739",2008,"Susupuato",0,0,"rs_w5",1,5
"8740",2008,"Epitacio Huerta",0,0,"rs_w5",0,5
"8741",2008,"Lazaro Cardenas",0,0,"rs_w5",5152,5
"8742",2009,"Coahuayana",0,0,"rs_w5",140,5
"8743",2009,"Aquila",0,0,"rs_w5",152,5
"8744",2009,"Morelia",0,0,"rs_w5",19881,5
"8745",2009,"Nocupetaro",0,0,"rs_w5",0,5
"8746",2009,"Patzcuaro",1,0,"rs_w5",1130,5
"8747",2009,"Quiroga",1,0,"rs_w5",81,5
"8748",2009,"Tacambaro",1,0,"rs_w5",486,5
"8749",2009,"Turicato",1,0,"rs_w5",0,5
"8750",2009,"Zacapu",0,0,"rs_w5",1349,5
"8751",2009,"Tarimbaro",1,0,"rs_w5",837,5
"8752",2009,"Acuitzio",1,0,"rs_w5",2,5
"8753",2009,"Ario",1,0,"rs_w5",248,5
"8754",2009,"Erongaricuaro",1,0,"rs_w5",2,5
"8755",2009,"La Huacana",0,0,"rs_w5",30,5
"8756",2009,"Huiramba",1,0,"rs_w5",0,5
"8757",2009,"Lagunillas",1,0,"rs_w5",120,5
"8758",2009,"Madero",1,0,"rs_w5",13,5
"8759",2009,"Salvador Escalante",1,0,"rs_w5",63,5
"8760",2009,"Tzintzuntzan",1,0,"rs_w5",10,5
"8761",2009,"Angamacutiro",0,0,"rs_w5",26,5
"8762",2009,"Jose Sixto Verduzco",0,0,"rs_w5",36,5
"8763",2009,"Morelos",0,0,"rs_w5",0,5
"8764",2009,"Panindicuaro",0,0,"rs_w5",168,5
"8765",2009,"Puruandiro",0,0,"rs_w5",672,5
"8766",2009,"Churumuco",0,0,"rs_w5",0,5
"8767",2009,"Zinapecuaro",1,0,"rs_w5",187,5
"8768",2009,"Querendaro",0,0,"rs_w5",0,5
"8769",2009,"Indaparapeo",0,0,"rs_w5",3,5
"8770",2009,"Charo",0,0,"rs_w5",69,5
"8771",2009,"Alvaro Obregon",0,0,"rs_w5",128,5
"8772",2009,"Coeneo",0,0,"rs_w5",27,5
"8773",2009,"Jimenez",0,0,"rs_w5",67,5
"8774",2009,"Huaniqueo",0,0,"rs_w5",29,5
"8775",2009,"Caracuaro",0,0,"rs_w5",0,5
"8776",2009,"Cuitzeo",0,0,"rs_w5",106,5
"8777",2009,"Chucandiro",0,0,"rs_w5",0,5
"8778",2009,"Santa Ana Maya",0,0,"rs_w5",20,5
"8779",2009,"Huandacareo",0,0,"rs_w5",31,5
"8780",2009,"Copandaro",0,0,"rs_w5",0,5
"8781",2009,"Tzitzio",0,0,"rs_w5",0,5
"8782",2009,"Apatzingan",1,0,"rs_w5",1427,5
"8783",2009,"Arteaga",0,0,"rs_w5",115,5
"8784",2009,"Charapan",0,0,"rs_w5",0,5
"8785",2009,"Cheran",0,0,"rs_w5",24,5
"8786",2009,"Gabriel Zamora",0,0,"rs_w5",70,5
"8787",2009,"Mugica",0,0,"rs_w5",440,5
"8788",2009,"Nuevo Urecho",0,0,"rs_w5",0,5
"8789",2009,"Paracuaro",0,0,"rs_w5",46,5
"8790",2009,"Paracho",0,0,"rs_w5",122,5
"8791",2009,"Taretan",1,0,"rs_w5",201,5
"8792",2009,"Uruapan",1,0,"rs_w5",8354,5
"8793",2009,"Tingambato",1,0,"rs_w5",59,5
"8794",2009,"Tepalcatepec",0,0,"rs_w5",219,5
"8795",2009,"Buenavista",0,0,"rs_w5",85,5
"8796",2009,"Ziracuaretiro",1,0,"rs_w5",143,5
"8797",2009,"Nuevo Parangaricutiro",1,0,"rs_w5",156,5
"8798",2009,"Nahuatzen",0,0,"rs_w5",12,5
"8799",2009,"Coalcoman",0,0,"rs_w5",245,5
"8800",2009,"Tumbiscatio",0,0,"rs_w5",0,5
"8801",2009,"Aguililla",0,0,"rs_w5",13,5
"8802",2009,"Tancitaro",1,0,"rs_w5",273,5
"8803",2009,"Cotija",1,0,"rs_w5",138,5
"8804",2009,"Chilchota",1,0,"rs_w5",66,5
"8805",2009,"Jacona",0,0,"rs_w5",1412,5
"8806",2009,"Jiquilpan",0,0,"rs_w5",428,5
"8807",2009,"La Piedad",0,0,"rs_w5",2683,5
"8808",2009,"Los Reyes",1,0,"rs_w5",1092,5
"8809",2009,"Periban",1,0,"rs_w5",195,5
"8810",2009,"Sahuayo",0,0,"rs_w5",938,5
"8811",2009,"Tinguindin",1,0,"rs_w5",201,5
"8812",2009,"Tocumbo",1,0,"rs_w5",130,5
"8813",2009,"Venustiano Carranza",0,0,"rs_w5",47,5
"8814",2009,"Zamora",0,0,"rs_w5",5814,5
"8815",2009,"Penjamillo",0,0,"rs_w5",53,5
"8816",2009,"Pajacuaran",0,0,"rs_w5",12,5
"8817",2009,"Vista Hermosa",0,0,"rs_w5",168,5
"8818",2009,"Tanhuato",0,0,"rs_w5",44,5
"8819",2009,"Brisenas",0,0,"rs_w5",12,5
"8820",2009,"Zinaparo",0,0,"rs_w5",0,5
"8821",2009,"Churintzio",0,0,"rs_w5",24,5
"8822",2009,"Numaran",0,0,"rs_w5",103,5
"8823",2009,"Tangancicuaro",1,0,"rs_w5",63,5
"8824",2009,"Purepero",1,0,"rs_w5",278,5
"8825",2009,"Tlazazalca",0,0,"rs_w5",60,5
"8826",2009,"Cojumatlan de Regules",0,0,"rs_w5",11,5
"8827",2009,"Chavinda",0,0,"rs_w5",73,5
"8828",2009,"Tangamandapio",1,0,"rs_w5",24,5
"8829",2009,"Yurecuaro",0,0,"rs_w5",287,5
"8830",2009,"Ecuandureo",0,0,"rs_w5",101,5
"8831",2009,"Villamar",0,0,"rs_w5",32,5
"8832",2009,"Ixtlan",0,0,"rs_w5",24,5
"8833",2009,"Marcos Castellanos",0,0,"rs_w5",61,5
"8834",2009,"Hidalgo",1,0,"rs_w5",1065,5
"8835",2009,"Jungapeo",1,0,"rs_w5",62,5
"8836",2009,"Zitacuaro",1,0,"rs_w5",1759,5
"8837",2009,"Angangueo",0,0,"rs_w5",25,5
"8838",2009,"Tlalpujahua",0,0,"rs_w5",220,5
"8839",2009,"Ocampo",1,0,"rs_w5",0,5
"8840",2009,"Maravatio",0,0,"rs_w5",608,5
"8841",2009,"Contepec",0,0,"rs_w5",78,5
"8842",2009,"Huetamo",0,0,"rs_w5",296,5
"8843",2009,"San Lucas",0,0,"rs_w5",92,5
"8844",2009,"Irimbo",0,0,"rs_w5",62,5
"8845",2009,"Aporo",0,0,"rs_w5",0,5
"8846",2009,"Tuxpan",1,0,"rs_w5",59,5
"8847",2009,"Senguio",0,0,"rs_w5",0,5
"8848",2009,"Tiquicheo",0,0,"rs_w5",12,5
"8849",2009,"Tuzantla",0,0,"rs_w5",48,5
"8850",2009,"Juarez",1,0,"rs_w5",12,5
"8851",2009,"Susupuato",0,0,"rs_w5",0,5
"8852",2009,"Epitacio Huerta",0,0,"rs_w5",0,5
"8853",2009,"Lazaro Cardenas",0,0,"rs_w5",5135,5
"8854",2009,"Chinicuila",0,0,"rs_w5",0,5
"8855",2010,"Chinicuila",0,0,"rs_w5",0,5
"8856",2010,"Coahuayana",0,0,"rs_w5",126,5
"8857",2010,"Aquila",0,0,"rs_w5",158,5
"8858",2010,"Morelia",0,0,"rs_w5",20073,5
"8859",2010,"Nocupetaro",0,0,"rs_w5",12,5
"8860",2010,"Patzcuaro",1,0,"rs_w5",1134,5
"8861",2010,"Quiroga",1,0,"rs_w5",149,5
"8862",2010,"Tacambaro",1,0,"rs_w5",556,5
"8863",2010,"Turicato",1,0,"rs_w5",26,5
"8864",2010,"Zacapu",0,0,"rs_w5",1447,5
"8865",2010,"Tarimbaro",1,0,"rs_w5",759,5
"8866",2010,"Acuitzio",1,0,"rs_w5",0,5
"8867",2010,"Ario",1,0,"rs_w5",215,5
"8868",2010,"Erongaricuaro",1,0,"rs_w5",4,5
"8869",2010,"La Huacana",0,0,"rs_w5",52,5
"8870",2010,"Huiramba",1,0,"rs_w5",0,5
"8871",2010,"Lagunillas",1,0,"rs_w5",120,5
"8872",2010,"Madero",1,0,"rs_w5",8,5
"8873",2010,"Salvador Escalante",1,0,"rs_w5",80,5
"8874",2010,"Tzintzuntzan",1,0,"rs_w5",8,5
"8875",2010,"Angamacutiro",0,0,"rs_w5",23,5
"8876",2010,"Jose Sixto Verduzco",0,0,"rs_w5",20,5
"8877",2010,"Morelos",0,0,"rs_w5",0,5
"8878",2010,"Panindicuaro",0,0,"rs_w5",161,5
"8879",2010,"Puruandiro",0,0,"rs_w5",638,5
"8880",2010,"Churumuco",0,0,"rs_w5",0,5
"8881",2010,"Zinapecuaro",1,0,"rs_w5",177,5
"8882",2010,"Querendaro",0,0,"rs_w5",0,5
"8883",2010,"Indaparapeo",0,0,"rs_w5",0,5
"8884",2010,"Charo",0,0,"rs_w5",110,5
"8885",2010,"Alvaro Obregon",0,0,"rs_w5",73,5
"8886",2010,"Coeneo",0,0,"rs_w5",18,5
"8887",2010,"Jimenez",0,0,"rs_w5",70,5
"8888",2010,"Huaniqueo",0,0,"rs_w5",34,5
"8889",2010,"Caracuaro",0,0,"rs_w5",0,5
"8890",2010,"Cuitzeo",0,0,"rs_w5",78,5
"8891",2010,"Chucandiro",0,0,"rs_w5",0,5
"8892",2010,"Santa Ana Maya",0,0,"rs_w5",34,5
"8893",2010,"Huandacareo",0,0,"rs_w5",36,5
"8894",2010,"Copandaro",0,0,"rs_w5",0,5
"8895",2010,"Tzitzio",0,0,"rs_w5",0,5
"8896",2010,"Apatzingan",1,0,"rs_w5",1338,5
"8897",2010,"Arteaga",0,0,"rs_w5",107,5
"8898",2010,"Charapan",0,0,"rs_w5",1,5
"8899",2010,"Cheran",0,0,"rs_w5",24,5
"8900",2010,"Gabriel Zamora",0,0,"rs_w5",72,5
"8901",2010,"Mugica",0,0,"rs_w5",553,5
"8902",2010,"Nuevo Urecho",0,0,"rs_w5",0,5
"8903",2010,"Paracuaro",0,0,"rs_w5",36,5
"8904",2010,"Paracho",0,0,"rs_w5",144,5
"8905",2010,"Taretan",1,0,"rs_w5",202,5
"8906",2010,"Uruapan",1,0,"rs_w5",8393,5
"8907",2010,"Tingambato",1,0,"rs_w5",84,5
"8908",2010,"Tepalcatepec",0,0,"rs_w5",208,5
"8909",2010,"Buenavista",0,0,"rs_w5",69,5
"8910",2010,"Ziracuaretiro",1,0,"rs_w5",159,5
"8911",2010,"Nuevo Parangaricutiro",1,0,"rs_w5",134,5
"8912",2010,"Nahuatzen",0,0,"rs_w5",24,5
"8913",2010,"Coalcoman",0,0,"rs_w5",211,5
"8914",2010,"Tumbiscatio",0,0,"rs_w5",0,5
"8915",2010,"Aguililla",0,0,"rs_w5",17,5
"8916",2010,"Tancitaro",1,0,"rs_w5",300,5
"8917",2010,"Cotija",1,0,"rs_w5",176,5
"8918",2010,"Chilchota",1,0,"rs_w5",48,5
"8919",2010,"Jacona",0,0,"rs_w5",1544,5
"8920",2010,"Jiquilpan",0,0,"rs_w5",421,5
"8921",2010,"La Piedad",0,0,"rs_w5",2689,5
"8922",2010,"Los Reyes",1,0,"rs_w5",1177,5
"8923",2010,"Periban",1,0,"rs_w5",256,5
"8924",2010,"Sahuayo",0,0,"rs_w5",1045,5
"8925",2010,"Tinguindin",1,0,"rs_w5",206,5
"8926",2010,"Tocumbo",1,0,"rs_w5",151,5
"8927",2010,"Venustiano Carranza",0,0,"rs_w5",54,5
"8928",2010,"Zamora",0,0,"rs_w5",6293,5
"8929",2010,"Penjamillo",0,0,"rs_w5",62,5
"8930",2010,"Pajacuaran",0,0,"rs_w5",12,5
"8931",2010,"Vista Hermosa",0,0,"rs_w5",203,5
"8932",2010,"Tanhuato",0,0,"rs_w5",88,5
"8933",2010,"Brisenas",0,0,"rs_w5",12,5
"8934",2010,"Zinaparo",0,0,"rs_w5",0,5
"8935",2010,"Churintzio",0,0,"rs_w5",17,5
"8936",2010,"Numaran",0,0,"rs_w5",103,5
"8937",2010,"Tangancicuaro",1,0,"rs_w5",39,5
"8938",2010,"Purepero",1,0,"rs_w5",305,5
"8939",2010,"Tlazazalca",0,0,"rs_w5",48,5
"8940",2010,"Cojumatlan de Regules",0,0,"rs_w5",2,5
"8941",2010,"Chavinda",0,0,"rs_w5",113,5
"8942",2010,"Tangamandapio",1,0,"rs_w5",36,5
"8943",2010,"Yurecuaro",0,0,"rs_w5",278,5
"8944",2010,"Ecuandureo",0,0,"rs_w5",81,5
"8945",2010,"Villamar",0,0,"rs_w5",37,5
"8946",2010,"Ixtlan",0,0,"rs_w5",1,5
"8947",2010,"Marcos Castellanos",0,0,"rs_w5",36,5
"8948",2010,"Hidalgo",1,0,"rs_w5",1186,5
"8949",2010,"Jungapeo",1,0,"rs_w5",102,5
"8950",2010,"Zitacuaro",1,0,"rs_w5",1771,5
"8951",2010,"Angangueo",0,0,"rs_w5",12,5
"8952",2010,"Tlalpujahua",0,0,"rs_w5",244,5
"8953",2010,"Ocampo",1,0,"rs_w5",9,5
"8954",2010,"Maravatio",0,0,"rs_w5",557,5
"8955",2010,"Contepec",0,0,"rs_w5",69,5
"8956",2010,"Huetamo",0,0,"rs_w5",299,5
"8957",2010,"San Lucas",0,0,"rs_w5",82,5
"8958",2010,"Irimbo",0,0,"rs_w5",22,5
"8959",2010,"Aporo",0,0,"rs_w5",0,5
"8960",2010,"Tuxpan",1,0,"rs_w5",101,5
"8961",2010,"Senguio",0,0,"rs_w5",0,5
"8962",2010,"Tiquicheo",0,0,"rs_w5",11,5
"8963",2010,"Tuzantla",0,0,"rs_w5",26,5
"8964",2010,"Juarez",1,0,"rs_w5",24,5
"8965",2010,"Susupuato",0,0,"rs_w5",0,5
"8966",2010,"Epitacio Huerta",0,0,"rs_w5",0,5
"8967",2010,"Lazaro Cardenas",0,0,"rs_w5",5517,5
"8968",2011,"Chinicuila",0,1,"rs_w5",0,5
"8969",2011,"Coahuayana",0,1,"rs_w5",158,5
"8970",2011,"Aquila",0,1,"rs_w5",152,5
"8971",2011,"Morelia",0,1,"rs_w5",21115,5
"8972",2011,"Nocupetaro",0,1,"rs_w5",12,5
"8973",2011,"Patzcuaro",1,1,"rs_w5",1224,5
"8974",2011,"Quiroga",1,1,"rs_w5",180,5
"8975",2011,"Tacambaro",1,1,"rs_w5",724,5
"8976",2011,"Turicato",1,1,"rs_w5",19,5
"8977",2011,"Zacapu",0,1,"rs_w5",1624,5
"8978",2011,"Tarimbaro",1,1,"rs_w5",818,5
"8979",2011,"Acuitzio",1,1,"rs_w5",5,5
"8980",2011,"Ario",1,1,"rs_w5",224,5
"8981",2011,"Erongaricuaro",1,1,"rs_w5",4,5
"8982",2011,"La Huacana",0,1,"rs_w5",95,5
"8983",2011,"Huiramba",1,1,"rs_w5",0,5
"8984",2011,"Lagunillas",1,1,"rs_w5",108,5
"8985",2011,"Madero",1,1,"rs_w5",12,5
"8986",2011,"Salvador Escalante",1,1,"rs_w5",98,5
"8987",2011,"Tzintzuntzan",1,1,"rs_w5",11,5
"8988",2011,"Angamacutiro",0,1,"rs_w5",18,5
"8989",2011,"Jose Sixto Verduzco",0,1,"rs_w5",18,5
"8990",2011,"Morelos",0,1,"rs_w5",0,5
"8991",2011,"Panindicuaro",0,1,"rs_w5",165,5
"8992",2011,"Puruandiro",0,1,"rs_w5",547,5
"8993",2011,"Churumuco",0,1,"rs_w5",0,5
"8994",2011,"Zinapecuaro",1,1,"rs_w5",246,5
"8995",2011,"Querendaro",0,1,"rs_w5",0,5
"8996",2011,"Indaparapeo",0,1,"rs_w5",0,5
"8997",2011,"Charo",0,1,"rs_w5",54,5
"8998",2011,"Alvaro Obregon",0,1,"rs_w5",87,5
"8999",2011,"Coeneo",0,1,"rs_w5",12,5
"9000",2011,"Jimenez",0,1,"rs_w5",61,5
"9001",2011,"Huaniqueo",0,1,"rs_w5",0,5
"9002",2011,"Caracuaro",0,1,"rs_w5",0,5
"9003",2011,"Cuitzeo",0,1,"rs_w5",65,5
"9004",2011,"Chucandiro",0,1,"rs_w5",0,5
"9005",2011,"Santa Ana Maya",0,1,"rs_w5",35,5
"9006",2011,"Huandacareo",0,1,"rs_w5",41,5
"9007",2011,"Copandaro",0,1,"rs_w5",0,5
"9008",2011,"Tzitzio",0,1,"rs_w5",0,5
"9009",2011,"Apatzingan",1,1,"rs_w5",1460,5
"9010",2011,"Charapan",0,1,"rs_w5",12,5
"9011",2011,"Cheran",0,1,"rs_w5",28,5
"9012",2011,"Gabriel Zamora",0,1,"rs_w5",79,5
"9013",2011,"Mugica",0,1,"rs_w5",419,5
"9014",2011,"Nuevo Urecho",0,1,"rs_w5",0,5
"9015",2011,"Paracuaro",0,1,"rs_w5",10,5
"9016",2011,"Paracho",0,1,"rs_w5",141,5
"9017",2011,"Taretan",1,1,"rs_w5",152,5
"9018",2011,"Uruapan",1,1,"rs_w5",8484,5
"9019",2011,"Tingambato",1,1,"rs_w5",114,5
"9020",2011,"Tepalcatepec",0,1,"rs_w5",177,5
"9021",2011,"Buenavista",0,1,"rs_w5",127,5
"9022",2011,"Ziracuaretiro",1,1,"rs_w5",139,5
"9023",2011,"Nuevo Parangaricutiro",1,1,"rs_w5",87,5
"9024",2011,"Nahuatzen",0,1,"rs_w5",24,5
"9025",2011,"Coalcoman",0,1,"rs_w5",214,5
"9026",2011,"Tumbiscatio",0,1,"rs_w5",0,5
"9027",2011,"Aguililla",0,1,"rs_w5",24,5
"9028",2011,"Tancitaro",1,1,"rs_w5",298,5
"9029",2011,"Cotija",1,1,"rs_w5",209,5
"9030",2011,"Chilchota",1,1,"rs_w5",40,5
"9031",2011,"Jacona",0,1,"rs_w5",1740,5
"9032",2011,"Jiquilpan",0,1,"rs_w5",403,5
"9033",2011,"La Piedad",0,1,"rs_w5",2815,5
"9034",2011,"Los Reyes",1,1,"rs_w5",1110,5
"9035",2011,"Periban",1,1,"rs_w5",313,5
"9036",2011,"Sahuayo",0,1,"rs_w5",1120,5
"9037",2011,"Tinguindin",1,1,"rs_w5",221,5
"9038",2011,"Tocumbo",1,1,"rs_w5",146,5
"9039",2011,"Venustiano Carranza",0,1,"rs_w5",70,5
"9040",2011,"Zamora",0,1,"rs_w5",6292,5
"9041",2011,"Penjamillo",0,1,"rs_w5",24,5
"9042",2011,"Pajacuaran",0,1,"rs_w5",12,5
"9043",2011,"Vista Hermosa",0,1,"rs_w5",178,5
"9044",2011,"Tanhuato",0,1,"rs_w5",84,5
"9045",2011,"Brisenas",0,1,"rs_w5",0,5
"9046",2011,"Zinaparo",0,1,"rs_w5",0,5
"9047",2011,"Churintzio",0,1,"rs_w5",12,5
"9048",2011,"Numaran",0,1,"rs_w5",103,5
"9049",2011,"Tangancicuaro",1,1,"rs_w5",22,5
"9050",2011,"Purepero",1,1,"rs_w5",336,5
"9051",2011,"Tlazazalca",0,1,"rs_w5",41,5
"9052",2011,"Cojumatlan de Regules",0,1,"rs_w5",3,5
"9053",2011,"Chavinda",0,1,"rs_w5",119,5
"9054",2011,"Tangamandapio",1,1,"rs_w5",41,5
"9055",2011,"Yurecuaro",0,1,"rs_w5",290,5
"9056",2011,"Ecuandureo",0,1,"rs_w5",151,5
"9057",2011,"Villamar",0,1,"rs_w5",24,5
"9058",2011,"Ixtlan",0,1,"rs_w5",36,5
"9059",2011,"Marcos Castellanos",0,1,"rs_w5",40,5
"9060",2011,"Hidalgo",1,1,"rs_w5",1236,5
"9061",2011,"Jungapeo",1,1,"rs_w5",97,5
"9062",2011,"Zitacuaro",1,1,"rs_w5",1754,5
"9063",2011,"Angangueo",0,1,"rs_w5",18,5
"9064",2011,"Tlalpujahua",0,1,"rs_w5",137,5
"9065",2011,"Ocampo",1,1,"rs_w5",3,5
"9066",2011,"Maravatio",0,1,"rs_w5",679,5
"9067",2011,"Contepec",0,1,"rs_w5",53,5
"9068",2011,"Huetamo",0,1,"rs_w5",427,5
"9069",2011,"San Lucas",0,1,"rs_w5",73,5
"9070",2011,"Irimbo",0,1,"rs_w5",26,5
"9071",2011,"Aporo",0,1,"rs_w5",0,5
"9072",2011,"Tuxpan",1,1,"rs_w5",167,5
"9073",2011,"Senguio",0,1,"rs_w5",0,5
"9074",2011,"Tiquicheo",0,1,"rs_w5",10,5
"9075",2011,"Tuzantla",0,1,"rs_w5",14,5
"9076",2011,"Juarez",1,1,"rs_w5",24,5
"9077",2011,"Epitacio Huerta",0,1,"rs_w5",0,5
"9078",2011,"Arteaga",0,1,"rs_w5",99,5
"9079",2011,"Lazaro Cardenas",0,1,"rs_w5",5993,5
"9080",2011,"Susupuato",0,1,"rs_w5",0,5
"9081",2012,"Chinicuila",0,1,"rs_w5",0,5
"9082",2012,"Coahuayana",0,1,"rs_w5",203,5
"9083",2012,"Aquila",0,1,"rs_w5",102,5
"9084",2012,"Morelia",0,1,"rs_w5",20945,5
"9085",2012,"Nocupetaro",0,1,"rs_w5",12,5
"9086",2012,"Patzcuaro",1,1,"rs_w5",1139,5
"9087",2012,"Quiroga",1,1,"rs_w5",105,5
"9088",2012,"Tacambaro",1,1,"rs_w5",687,5
"9089",2012,"Turicato",1,1,"rs_w5",12,5
"9090",2012,"Zacapu",0,1,"rs_w5",1603,5
"9091",2012,"Tarimbaro",1,1,"rs_w5",675,5
"9092",2012,"Acuitzio",1,1,"rs_w5",9,5
"9093",2012,"Ario",1,1,"rs_w5",167,5
"9094",2012,"Erongaricuaro",1,1,"rs_w5",7,5
"9095",2012,"La Huacana",0,1,"rs_w5",171,5
"9096",2012,"Huiramba",1,1,"rs_w5",0,5
"9097",2012,"Lagunillas",1,1,"rs_w5",135,5
"9098",2012,"Madero",1,1,"rs_w5",13,5
"9099",2012,"Salvador Escalante",1,1,"rs_w5",94,5
"9100",2012,"Tzintzuntzan",1,1,"rs_w5",10,5
"9101",2012,"Angamacutiro",0,1,"rs_w5",23,5
"9102",2012,"Jose Sixto Verduzco",0,1,"rs_w5",43,5
"9103",2012,"Morelos",0,1,"rs_w5",0,5
"9104",2012,"Panindicuaro",0,1,"rs_w5",155,5
"9105",2012,"Puruandiro",0,1,"rs_w5",500,5
"9106",2012,"Churumuco",0,1,"rs_w5",0,5
"9107",2012,"Zinapecuaro",1,1,"rs_w5",255,5
"9108",2012,"Querendaro",0,1,"rs_w5",0,5
"9109",2012,"Indaparapeo",0,1,"rs_w5",0,5
"9110",2012,"Charo",0,1,"rs_w5",46,5
"9111",2012,"Alvaro Obregon",0,1,"rs_w5",76,5
"9112",2012,"Coeneo",0,1,"rs_w5",0,5
"9113",2012,"Jimenez",0,1,"rs_w5",45,5
"9114",2012,"Huaniqueo",0,1,"rs_w5",6,5
"9115",2012,"Caracuaro",0,1,"rs_w5",0,5
"9116",2012,"Cuitzeo",0,1,"rs_w5",117,5
"9117",2012,"Chucandiro",0,1,"rs_w5",0,5
"9118",2012,"Santa Ana Maya",0,1,"rs_w5",48,5
"9119",2012,"Huandacareo",0,1,"rs_w5",38,5
"9120",2012,"Copandaro",0,1,"rs_w5",0,5
"9121",2012,"Tzitzio",0,1,"rs_w5",0,5
"9122",2012,"Apatzingan",1,1,"rs_w5",1603,5
"9123",2012,"Charapan",0,1,"rs_w5",12,5
"9124",2012,"Cheran",0,1,"rs_w5",13,5
"9125",2012,"Gabriel Zamora",0,1,"rs_w5",70,5
"9126",2012,"Mugica",0,1,"rs_w5",295,5
"9127",2012,"Nuevo Urecho",0,1,"rs_w5",0,5
"9128",2012,"Paracuaro",0,1,"rs_w5",10,5
"9129",2012,"Paracho",0,1,"rs_w5",137,5
"9130",2012,"Taretan",1,1,"rs_w5",128,5
"9131",2012,"Uruapan",1,1,"rs_w5",8585,5
"9132",2012,"Tingambato",1,1,"rs_w5",121,5
"9133",2012,"Tepalcatepec",0,1,"rs_w5",175,5
"9134",2012,"Buenavista",0,1,"rs_w5",135,5
"9135",2012,"Ziracuaretiro",1,1,"rs_w5",131,5
"9136",2012,"Nuevo Parangaricutiro",1,1,"rs_w5",109,5
"9137",2012,"Nahuatzen",0,1,"rs_w5",35,5
"9138",2012,"Coalcoman",0,1,"rs_w5",209,5
"9139",2012,"Tumbiscatio",0,1,"rs_w5",0,5
"9140",2012,"Aguililla",0,1,"rs_w5",51,5
"9141",2012,"Tancitaro",1,1,"rs_w5",234,5
"9142",2012,"Cotija",1,1,"rs_w5",217,5
"9143",2012,"Chilchota",1,1,"rs_w5",38,5
"9144",2012,"Jacona",0,1,"rs_w5",1915,5
"9145",2012,"Jiquilpan",0,1,"rs_w5",439,5
"9146",2012,"La Piedad",0,1,"rs_w5",2907,5
"9147",2012,"Los Reyes",1,1,"rs_w5",1120,5
"9148",2012,"Periban",1,1,"rs_w5",325,5
"9149",2012,"Sahuayo",0,1,"rs_w5",1131,5
"9150",2012,"Tinguindin",1,1,"rs_w5",281,5
"9151",2012,"Tocumbo",1,1,"rs_w5",145,5
"9152",2012,"Venustiano Carranza",0,1,"rs_w5",55,5
"9153",2012,"Zamora",0,1,"rs_w5",6401,5
"9154",2012,"Penjamillo",0,1,"rs_w5",21,5
"9155",2012,"Pajacuaran",0,1,"rs_w5",12,5
"9156",2012,"Vista Hermosa",0,1,"rs_w5",109,5
"9157",2012,"Tanhuato",0,1,"rs_w5",103,5
"9158",2012,"Brisenas",0,1,"rs_w5",10,5
"9159",2012,"Zinaparo",0,1,"rs_w5",0,5
"9160",2012,"Churintzio",0,1,"rs_w5",24,5
"9161",2012,"Numaran",0,1,"rs_w5",133,5
"9162",2012,"Tangancicuaro",1,1,"rs_w5",90,5
"9163",2012,"Purepero",1,1,"rs_w5",358,5
"9164",2012,"Tlazazalca",0,1,"rs_w5",37,5
"9165",2012,"Cojumatlan de Regules",0,1,"rs_w5",4,5
"9166",2012,"Chavinda",0,1,"rs_w5",108,5
"9167",2012,"Tangamandapio",1,1,"rs_w5",40,5
"9168",2012,"Yurecuaro",0,1,"rs_w5",231,5
"9169",2012,"Ecuandureo",0,1,"rs_w5",155,5
"9170",2012,"Villamar",0,1,"rs_w5",22,5
"9171",2012,"Ixtlan",0,1,"rs_w5",14,5
"9172",2012,"Marcos Castellanos",0,1,"rs_w5",37,5
"9173",2012,"Hidalgo",1,1,"rs_w5",1328,5
"9174",2012,"Jungapeo",1,1,"rs_w5",76,5
